Session_ID,User_ID,Date,Traffic_Source,Page,Device,Country,New_or_Returning,Session_Duration_Min,Pages_Per_Session,Bounce_Rate,Goal_Completions,Conversion_Rate
S104757,U13387,2026-05-18,Paid Search,Checkout,Desktop,Australia,New,8.87,7.3,48.17,0,0
S100748,U15237,2026-05-18,Organic Search,Products,Desktop,India,Returning,1.79,2.2,71.75,0,0
S102450,U12637,2026-05-18,Organic Search,Products,Mobile,India,New,15.08,10.8,22.77,0,0
S107298,U11682,2026-05-18,Paid Search,Home,Tablet,India,New,11.47,8.4,45.27,0,0
S103959,U15348,2026-05-18,Direct,Home,Mobile,India,New,4.43,2.5,87.08,0,0
S101358,U14423,2026-05-18,Direct,Product Details,Tablet,India,New,13.03,8.2,39.33,0,0
S100288,U13370,2026-05-18,Organic Search,Services,Mobile,India,New,5.33,2.7,49.36,0,0
S104462,U10008,2026-05-18,Direct,Product Details,Desktop,India,New,3.12,1.5,72.58,0,0
S108348,U10866,2026-05-18,Referral,Blog,Desktop,India,New,1.93,2.1,63.79,0,0
S100093,U11276,2026-05-18,Direct,Home,Mobile,India,Returning,2.12,3.9,42.85,0,0
S100614,U13349,2026-05-18,Direct,Products,Mobile,Australia,New,5.29,3.6,49.32,0,0
S107444,U12331,2026-05-18,Referral,Blog,Desktop,India,New,7.42,5.0,48.5,0,0
S107645,U13441,2026-05-18,Organic Search,Home,Mobile,Australia,Returning,3.86,3.2,54.18,1,100
S109771,U12101,2026-05-18,Direct,Home,Mobile,India,Returning,0.85,2.8,70.02,0,0
S109824,U11727,2026-05-18,Paid Search,Pricing,Tablet,Australia,Returning,4.61,4.8,65.26,0,0
S103915,U12152,2026-05-18,Organic Search,Products,Desktop,India,New,8.6,5.7,35.64,1,100
S103364,U11782,2026-05-18,Paid Search,Pricing,Mobile,India,New,2.16,1.4,85.13,1,100
S107455,U16005,2026-05-18,Organic Search,Checkout,Desktop,India,New,2.0,1.2,76.46,0,0
S104483,U14010,2026-05-18,Direct,Products,Desktop,UK,New,1.23,1.0,68.27,0,0
S109049,U10637,2026-05-18,Direct,Home,Mobile,USA,New,5.39,5.5,62.69,0,0
S108961,U13383,2026-05-19,Direct,About Us,Mobile,India,Returning,5.8,4.8,59.96,0,0
S102509,U14769,2026-05-19,Paid Search,FAQ,Mobile,India,New,2.66,4.1,71.63,0,0
S108143,U10455,2026-05-19,Paid Search,Products,Desktop,USA,Returning,5.66,4.4,46.96,0,0
S105714,U15840,2026-05-19,Social Media,Product Details,Mobile,UK,New,3.13,3.1,62.56,0,0
S108316,U12570,2026-05-19,Referral,Blog,Desktop,India,New,2.59,1.0,55.95,0,0
S106383,U14726,2026-05-19,Paid Search,Home,Tablet,India,New,14.79,11.5,25.3,0,0
S100568,U14593,2026-05-19,Organic Search,Products,Desktop,India,New,2.74,1.0,59.8,0,0
S102352,U13174,2026-05-19,Direct,Home,Mobile,India,New,3.29,1.0,71.91,0,0
S105362,U13279,2026-05-19,Organic Search,Pricing,Mobile,India,New,9.15,6.3,65.12,0,0
S106978,U10890,2026-05-19,Direct,Products,Desktop,India,New,9.09,5.9,45.6,0,0
S108685,U11102,2026-05-19,Direct,Services,Tablet,India,New,5.76,4.1,62.47,0,0
S101430,U10944,2026-05-19,Direct,Product Details,Desktop,USA,Returning,3.05,2.9,45.81,0,0
S101386,U10947,2026-05-19,Paid Search,Home,Desktop,USA,New,9.03,5.4,49.23,0,0
S102638,U14931,2026-05-19,Paid Search,Home,Desktop,Australia,Returning,1.2,2.5,62.39,0,0
S101440,U10915,2026-05-19,Direct,Home,Desktop,India,New,10.26,6.7,40.58,0,0
S100520,U14800,2026-05-19,Social Media,FAQ,Mobile,India,New,5.71,3.3,56.83,0,0
S102311,U13874,2026-05-19,Referral,About Us,Tablet,India,New,6.89,4.1,46.53,0,0
S100935,U13446,2026-05-19,Direct,Home,Desktop,India,New,7.49,5.2,71.08,0,0
S105628,U14879,2026-05-19,Organic Search,Products,Tablet,India,New,7.46,5.8,55.14,0,0
S105763,U10720,2026-05-19,Social Media,Home,Desktop,India,New,0.67,1.5,69.43,0,0
S103182,U10876,2026-05-19,Direct,Home,Mobile,India,Returning,1.73,2.2,70.79,0,0
S108517,U13938,2026-05-19,Organic Search,FAQ,Desktop,India,New,9.16,4.7,48.46,0,0
S101519,U13473,2026-05-19,Paid Search,Home,Mobile,UK,Returning,6.23,4.4,55.05,0,0
S102472,U15496,2026-05-19,Paid Search,Home,Desktop,India,New,7.62,5.8,45.36,1,100
S100956,U15525,2026-05-19,Direct,Product Details,Mobile,India,Returning,1.35,1.3,61.9,0,0
S104239,U16470,2026-05-19,Organic Search,Products,Desktop,India,Returning,2.53,3.3,70.67,1,100
S103366,U12592,2026-05-19,Referral,Product Details,Desktop,India,Returning,4.7,2.5,73.05,0,0
S103382,U15855,2026-05-19,Direct,Blog,Mobile,India,New,2.55,2.7,79.64,0,0
S103008,U11856,2026-05-19,Social Media,Product Details,Mobile,India,New,9.98,7.6,30.84,0,0
S100411,U12066,2026-05-19,Direct,Product Details,Mobile,UK,New,3.22,3.2,65.48,1,100
S100091,U14552,2026-05-19,Referral,Home,Mobile,USA,New,2.56,3.2,65.71,0,0
S103493,U14597,2026-05-19,Referral,Products,Desktop,UK,Returning,9.34,6.0,26.63,0,0
S104944,U11780,2026-05-19,Organic Search,Services,Mobile,USA,New,0.71,2.4,66.42,0,0
S102871,U10773,2026-05-19,Social Media,About Us,Tablet,India,Returning,11.67,8.5,46.86,1,100
S106491,U15530,2026-05-19,Social Media,Blog,Mobile,India,New,6.81,6.0,52.04,1,100
S100775,U11397,2026-05-19,Organic Search,Products,Desktop,USA,New,9.67,6.6,51.73,0,0
S103430,U14434,2026-05-19,Paid Search,Blog,Desktop,India,Returning,2.32,4.5,70.01,0,0
S104349,U10980,2026-05-19,Referral,Services,Desktop,India,Returning,11.47,6.5,31.72,0,0
S109630,U14976,2026-05-19,Direct,Home,Desktop,India,New,8.68,5.9,56.53,0,0
S104919,U14121,2026-05-19,Organic Search,Products,Desktop,India,New,2.05,4.9,60.75,0,0
S100830,U15899,2026-05-19,Organic Search,About Us,Desktop,India,Returning,4.29,3.5,70.4,0,0
S100051,U12889,2026-05-19,Paid Search,Blog,Mobile,Canada,Returning,4.96,4.0,62.37,0,0
S108162,U10436,2026-05-19,Organic Search,FAQ,Mobile,India,New,3.15,4.2,55.96,1,100
S108906,U12719,2026-05-19,Social Media,Services,Desktop,India,New,6.74,4.2,48.59,1,100
S104224,U15048,2026-05-20,Direct,About Us,Desktop,India,New,7.27,4.0,45.38,0,0
S100580,U12739,2026-05-20,Paid Search,Products,Desktop,Australia,New,5.61,4.7,40.35,0,0
S108554,U14525,2026-05-20,Organic Search,Blog,Desktop,India,Returning,16.09,9.6,36.85,0,0
S104446,U10620,2026-05-20,Paid Search,Services,Tablet,India,Returning,9.21,6.5,53.19,0,0
S109927,U16453,2026-05-20,Organic Search,FAQ,Tablet,India,New,6.53,6.7,57.77,0,0
S103787,U13436,2026-05-20,Referral,FAQ,Tablet,India,New,5.77,4.5,69.69,0,0
S105720,U15447,2026-05-20,Direct,FAQ,Tablet,India,New,4.87,4.8,70.53,1,100
S109791,U11650,2026-05-20,Direct,Pricing,Desktop,India,New,2.71,4.2,58.65,0,0
S100905,U15116,2026-05-20,Paid Search,Home,Desktop,UK,Returning,3.37,3.5,70.69,0,0
S108385,U13152,2026-05-20,Organic Search,Product Details,Desktop,USA,New,18.02,10.2,26.32,0,0
S105181,U15474,2026-05-20,Referral,Home,Tablet,India,New,9.29,6.2,40.31,0,0
S103237,U12353,2026-05-20,Organic Search,Contact Us,Tablet,India,Returning,6.79,4.2,51.93,0,0
S100150,U10871,2026-05-20,Referral,Contact Us,Desktop,UK,New,0.82,1.5,82.08,0,0
S102840,U15536,2026-05-20,Organic Search,Pricing,Mobile,USA,New,9.44,7.0,64.65,1,100
S101118,U10010,2026-05-20,Referral,Pricing,Mobile,Australia,New,0.83,2.7,72.44,0,0
S108511,U14077,2026-05-20,Direct,Services,Desktop,Australia,New,1.51,1.7,74.19,0,0
S105247,U14638,2026-05-20,Referral,Checkout,Desktop,UK,New,2.76,1.0,70.24,1,100
S104179,U10235,2026-05-20,Social Media,FAQ,Mobile,India,New,6.86,6.4,49.18,0,0
S109984,U14912,2026-05-20,Paid Search,Checkout,Mobile,India,New,5.4,3.8,54.93,0,0
S103447,U10936,2026-05-20,Direct,Products,Mobile,India,Returning,7.08,5.0,45.7,0,0
S105776,U10699,2026-05-20,Organic Search,Products,Tablet,India,New,1.55,2.0,72.57,0,0
S103380,U11126,2026-05-20,Paid Search,Checkout,Desktop,India,Returning,1.55,1.5,78.64,0,0
S107286,U15257,2026-05-20,Social Media,Pricing,Desktop,USA,Returning,10.58,7.5,47.13,0,0
S100357,U14556,2026-05-20,Referral,Home,Tablet,India,Returning,3.83,3.9,51.0,0,0
S102366,U11625,2026-05-20,Paid Search,Contact Us,Tablet,India,New,6.21,5.8,58.17,1,100
S107050,U13097,2026-05-20,Organic Search,Services,Desktop,India,New,4.3,3.9,61.57,0,0
S103941,U13830,2026-05-20,Organic Search,FAQ,Mobile,UK,Returning,1.59,1.0,90.66,0,0
S100221,U13458,2026-05-20,Referral,Home,Tablet,UK,New,1.92,3.2,65.98,0,0
S104998,U11574,2026-05-20,Referral,Pricing,Desktop,India,New,7.05,3.5,67.15,1,100
S103335,U10485,2026-05-20,Organic Search,Product Details,Desktop,India,New,3.01,3.1,47.12,0,0
S100325,U13184,2026-05-20,Organic Search,Product Details,Desktop,India,New,5.59,3.0,56.65,1,100
S102876,U15440,2026-05-20,Organic Search,Products,Tablet,USA,Returning,5.26,1.7,66.07,0,0
S105128,U11648,2026-05-20,Organic Search,Blog,Desktop,India,New,6.25,5.7,48.38,0,0
S105564,U10805,2026-05-20,Organic Search,Home,Mobile,USA,New,10.64,8.2,40.24,0,0
S100124,U13562,2026-05-20,Referral,Blog,Mobile,India,New,1.21,1.9,64.6,0,0
S106911,U10155,2026-05-20,Direct,Blog,Mobile,India,Returning,3.38,3.5,72.51,0,0
S109100,U14211,2026-05-20,Organic Search,About Us,Mobile,USA,New,3.89,3.3,59.4,0,0
S105887,U12554,2026-05-20,Organic Search,FAQ,Desktop,Australia,New,3.96,2.7,54.42,0,0
S103755,U16440,2026-05-20,Direct,Products,Mobile,India,Returning,9.76,7.7,37.06,0,0
S103018,U10923,2026-05-20,Organic Search,About Us,Mobile,USA,Returning,7.47,4.4,45.04,0,0
S104339,U15244,2026-05-20,Organic Search,Contact Us,Desktop,UK,New,8.54,5.8,50.45,0,0
S101733,U13565,2026-05-20,Social Media,Services,Desktop,India,Returning,4.31,2.1,62.84,0,0
S102885,U10360,2026-05-20,Organic Search,FAQ,Mobile,USA,New,8.9,6.7,41.02,0,0
S106110,U16152,2026-05-20,Organic Search,FAQ,Mobile,UK,New,10.43,7.1,32.81,0,0
S104151,U12625,2026-05-21,Direct,Home,Mobile,India,Returning,7.27,4.5,56.04,0,0
S100990,U10526,2026-05-21,Paid Search,About Us,Desktop,India,New,4.5,3.6,67.27,0,0
S100140,U15992,2026-05-21,Paid Search,FAQ,Desktop,India,New,5.25,4.8,55.65,0,0
S103743,U15660,2026-05-21,Direct,Contact Us,Desktop,Australia,Returning,7.04,4.2,60.07,0,0
S105537,U10616,2026-05-21,Paid Search,Services,Mobile,India,New,4.05,3.2,63.32,0,0
S105806,U10911,2026-05-21,Social Media,Products,Desktop,UK,Returning,1.32,2.9,74.29,0,0
S108068,U13381,2026-05-21,Organic Search,Pricing,Desktop,India,Returning,2.58,2.6,72.93,0,0
S108952,U13728,2026-05-21,Referral,About Us,Mobile,India,New,3.55,2.2,69.34,0,0
S102809,U16045,2026-05-21,Referral,Product Details,Mobile,India,New,4.26,4.1,60.03,0,0
S100461,U10575,2026-05-21,Referral,Contact Us,Mobile,India,Returning,6.0,4.8,48.24,0,0
S104760,U14998,2026-05-21,Paid Search,Products,Mobile,India,Returning,7.17,4.9,54.29,0,0
S104000,U11138,2026-05-21,Referral,Product Details,Desktop,India,New,2.27,1.4,85.85,0,0
S105378,U14291,2026-05-21,Organic Search,Products,Mobile,UK,New,6.53,4.8,64.35,0,0
S103711,U14034,2026-05-21,Organic Search,Home,Mobile,Canada,New,9.26,6.7,31.87,0,0
S102913,U13984,2026-05-21,Organic Search,Contact Us,Desktop,India,New,1.5,1.5,72.32,0,0
S100350,U15512,2026-05-21,Direct,About Us,Mobile,India,New,3.98,3.8,60.08,0,0
S105431,U14989,2026-05-21,Direct,FAQ,Tablet,India,New,3.8,2.4,60.66,0,0
S103788,U11890,2026-05-21,Social Media,Product Details,Desktop,USA,New,4.13,2.9,61.53,0,0
S109068,U16261,2026-05-21,Social Media,Services,Desktop,India,New,2.26,1.2,75.46,0,0
S101438,U13696,2026-05-21,Organic Search,Home,Desktop,India,New,8.06,6.0,57.98,0,0
S104886,U13555,2026-05-21,Referral,Home,Mobile,India,Returning,3.82,3.1,66.01,1,100
S103982,U10365,2026-05-21,Direct,Home,Desktop,India,New,2.47,1.0,74.04,0,0
S100083,U15676,2026-05-21,Paid Search,Product Details,Desktop,India,Returning,2.57,3.0,58.82,0,0
S102182,U13370,2026-05-21,Direct,Checkout,Mobile,India,Returning,1.36,1.0,75.74,0,0
S106598,U14260,2026-05-21,Referral,Services,Desktop,India,Returning,2.78,4.3,60.81,0,0
S101463,U15620,2026-05-21,Referral,Products,Mobile,India,New,2.66,2.8,68.61,0,0
S103887,U12391,2026-05-21,Organic Search,Contact Us,Mobile,UK,Returning,7.22,5.5,52.05,0,0
S108031,U13241,2026-05-21,Organic Search,Blog,Mobile,Australia,New,10.11,5.9,39.13,1,100
S103940,U13733,2026-05-21,Organic Search,Contact Us,Desktop,India,Returning,2.6,2.6,77.68,1,100
S104901,U12556,2026-05-21,Direct,Home,Mobile,USA,Returning,7.69,5.2,38.7,0,0
S105150,U13068,2026-05-21,Direct,Blog,Mobile,India,New,14.63,8.3,39.11,0,0
S102486,U15753,2026-05-21,Direct,About Us,Desktop,India,New,4.66,4.8,55.7,0,0
S106869,U10559,2026-05-21,Organic Search,Product Details,Mobile,India,New,3.98,4.5,56.98,1,100
S106306,U10718,2026-05-21,Organic Search,Product Details,Desktop,India,New,10.43,6.9,36.19,1,100
S109301,U15701,2026-05-21,Referral,Product Details,Mobile,Canada,Returning,4.43,3.4,68.82,0,0
S100818,U12872,2026-05-21,Referral,Pricing,Mobile,India,New,2.29,1.0,70.69,0,0
S105172,U10019,2026-05-21,Organic Search,Blog,Tablet,USA,New,2.9,3.0,60.14,0,0
S101815,U11592,2026-05-21,Paid Search,FAQ,Mobile,India,Returning,5.08,3.9,48.21,0,0
S101761,U10003,2026-05-21,Social Media,Products,Mobile,Australia,Returning,4.7,2.5,62.56,0,0
S104202,U11379,2026-05-21,Referral,Products,Desktop,India,New,6.24,5.1,43.08,0,0
S101101,U14209,2026-05-21,Organic Search,Home,Desktop,USA,Returning,2.72,2.4,70.07,0,0
S100362,U11694,2026-05-21,Organic Search,Checkout,Mobile,India,New,2.05,3.7,61.53,0,0
S103108,U12811,2026-05-21,Organic Search,Blog,Desktop,India,Returning,2.43,1.0,63.5,0,0
S101610,U13994,2026-05-21,Organic Search,Pricing,Desktop,USA,New,2.11,3.8,80.85,0,0
S104318,U14403,2026-05-21,Paid Search,Home,Desktop,India,Returning,6.05,4.4,52.33,0,0
S107755,U14695,2026-05-21,Direct,Home,Mobile,India,New,1.37,2.1,78.06,0,0
S100525,U14250,2026-05-21,Referral,Blog,Desktop,Canada,Returning,7.84,6.8,51.98,0,0
S107944,U15681,2026-05-21,Direct,Blog,Mobile,India,Returning,13.34,8.1,37.21,0,0
S100773,U13487,2026-05-21,Organic Search,Product Details,Desktop,India,Returning,3.2,2.5,71.03,1,100
S107983,U10278,2026-05-21,Paid Search,Home,Desktop,India,Returning,3.98,2.5,68.37,0,0
S109845,U11175,2026-05-21,Paid Search,About Us,Mobile,India,New,8.63,6.0,52.55,0,0
S109807,U12972,2026-05-21,Organic Search,Product Details,Tablet,India,New,1.21,2.5,68.24,0,0
S103655,U10341,2026-05-21,Paid Search,Services,Desktop,India,New,3.22,5.2,51.72,0,0
S105066,U12033,2026-05-21,Organic Search,Product Details,Mobile,USA,New,7.96,4.0,54.99,1,100
S104934,U16406,2026-05-21,Direct,Product Details,Tablet,India,New,3.68,3.3,58.65,0,0
S105482,U10068,2026-05-21,Direct,About Us,Tablet,India,Returning,6.54,4.6,55.0,0,0
S102168,U11270,2026-05-21,Social Media,FAQ,Desktop,India,New,6.98,6.1,58.2,0,0
S100165,U13243,2026-05-21,Organic Search,Services,Desktop,UK,Returning,9.22,5.9,56.72,0,0
S102607,U11541,2026-05-22,Paid Search,About Us,Mobile,India,New,4.07,1.6,86.32,0,0
S100615,U12809,2026-05-22,Direct,FAQ,Desktop,India,Returning,7.65,4.7,48.28,0,0
S103068,U13587,2026-05-22,Direct,Pricing,Mobile,USA,New,2.81,3.3,63.11,0,0
S105070,U12669,2026-05-22,Referral,Services,Desktop,India,Returning,4.46,2.1,78.37,1,100
S100980,U12056,2026-05-22,Direct,Pricing,Desktop,USA,New,0.88,1.0,71.78,0,0
S106585,U16136,2026-05-22,Social Media,About Us,Mobile,USA,New,5.37,6.4,59.89,0,0
S108975,U12824,2026-05-22,Referral,Contact Us,Mobile,Canada,New,5.91,3.6,72.49,0,0
S109769,U13539,2026-05-22,Direct,Home,Desktop,India,Returning,4.27,4.0,56.67,0,0
S106991,U12671,2026-05-22,Organic Search,Products,Desktop,USA,Returning,1.73,1.6,84.48,0,0
S105958,U13564,2026-05-22,Paid Search,Products,Tablet,India,New,11.17,9.5,36.83,0,0
S103100,U14279,2026-05-22,Organic Search,Services,Mobile,India,Returning,1.95,1.7,83.37,0,0
S108202,U12939,2026-05-22,Social Media,Home,Desktop,Australia,New,10.53,6.0,51.49,1,100
S104808,U10517,2026-05-22,Paid Search,Blog,Desktop,India,Returning,4.73,2.3,70.53,0,0
S108886,U16208,2026-05-22,Organic Search,Product Details,Tablet,UK,New,4.51,3.9,55.95,0,0
S101728,U14868,2026-05-22,Organic Search,About Us,Mobile,Australia,New,7.94,5.0,46.06,0,0
S103782,U14021,2026-05-22,Referral,Home,Tablet,India,New,12.81,7.6,40.19,0,0
S106805,U14816,2026-05-22,Organic Search,FAQ,Mobile,UK,New,1.28,2.6,68.04,0,0
S103097,U10432,2026-05-22,Organic Search,Home,Mobile,India,Returning,12.59,7.5,57.35,0,0
S104376,U11593,2026-05-22,Referral,Checkout,Mobile,India,Returning,2.57,3.1,66.49,0,0
S107401,U16359,2026-05-22,Organic Search,FAQ,Desktop,India,Returning,1.77,2.2,50.5,0,0
S106527,U15857,2026-05-22,Paid Search,FAQ,Desktop,India,New,11.11,7.2,44.28,0,0
S105022,U11718,2026-05-22,Direct,Contact Us,Desktop,India,Returning,6.58,4.1,60.06,0,0
S101964,U10793,2026-05-22,Social Media,Home,Mobile,India,New,3.81,2.3,55.26,0,0
S100774,U13585,2026-05-22,Paid Search,Blog,Mobile,India,Returning,2.63,1.5,78.89,0,0
S109238,U11294,2026-05-22,Direct,Products,Mobile,India,New,4.11,2.9,67.0,0,0
S104432,U12494,2026-05-22,Social Media,Contact Us,Desktop,USA,Returning,4.16,3.5,69.6,0,0
S108981,U14467,2026-05-22,Paid Search,About Us,Tablet,India,New,5.46,2.2,58.05,0,0
S109558,U12776,2026-05-22,Paid Search,Checkout,Tablet,UK,Returning,5.06,3.7,57.65,0,0
S107585,U13654,2026-05-22,Referral,About Us,Desktop,India,New,2.7,3.2,66.32,0,0
S107182,U14776,2026-05-22,Organic Search,FAQ,Mobile,India,New,10.06,7.7,52.44,1,100
S104189,U15833,2026-05-22,Organic Search,Pricing,Mobile,India,New,5.02,4.0,57.55,0,0
S109721,U14925,2026-05-22,Organic Search,Pricing,Desktop,UK,New,4.18,5.0,59.61,0,0
S105458,U16091,2026-05-22,Organic Search,Home,Mobile,USA,New,1.12,2.4,64.13,0,0
S106638,U11269,2026-05-22,Paid Search,About Us,Mobile,India,New,3.56,2.3,65.62,0,0
S105998,U13673,2026-05-22,Paid Search,Contact Us,Desktop,India,New,9.9,8.5,40.69,1,100
S100930,U11907,2026-05-22,Referral,Contact Us,Mobile,India,New,3.04,1.4,63.56,0,0
S104889,U12850,2026-05-22,Paid Search,Checkout,Desktop,USA,New,14.57,10.3,27.78,0,0
S102970,U14559,2026-05-22,Organic Search,Home,Desktop,India,New,1.01,2.5,78.45,0,0
S106881,U12156,2026-05-22,Social Media,Product Details,Desktop,Canada,New,3.82,4.2,55.28,0,0
S109871,U15357,2026-05-22,Organic Search,Products,Desktop,UK,New,3.57,2.3,67.61,0,0
S107288,U11412,2026-05-22,Organic Search,About Us,Desktop,India,New,7.12,5.4,49.18,0,0
S106148,U15568,2026-05-22,Direct,Home,Mobile,India,Returning,3.77,3.2,61.84,0,0
S103219,U15592,2026-05-22,Organic Search,Products,Mobile,USA,New,2.99,2.6,62.71,0,0
S104921,U10284,2026-05-22,Organic Search,FAQ,Desktop,India,New,0.64,2.1,77.47,0,0
S102944,U10039,2026-05-22,Organic Search,Blog,Desktop,India,Returning,1.08,1.0,69.41,0,0
S109873,U10770,2026-05-22,Organic Search,Pricing,Mobile,India,New,1.67,3.3,52.94,0,0
S106530,U11385,2026-05-22,Organic Search,Home,Mobile,India,Returning,14.73,9.0,20.75,0,0
S108324,U13020,2026-05-22,Paid Search,Home,Desktop,India,New,1.49,1.0,87.99,0,0
S101174,U12137,2026-05-22,Organic Search,About Us,Desktop,India,Returning,7.84,6.5,53.44,0,0
S102998,U10362,2026-05-22,Paid Search,Checkout,Desktop,UK,New,2.18,3.1,80.25,0,0
S109176,U15308,2026-05-22,Paid Search,Checkout,Desktop,India,New,15.35,9.3,43.42,1,100
S105146,U10499,2026-05-22,Social Media,Products,Tablet,Canada,New,3.78,2.4,74.14,0,0
S102381,U16435,2026-05-22,Paid Search,Blog,Tablet,India,New,6.12,2.8,43.67,0,0
S105135,U14546,2026-05-22,Paid Search,Pricing,Mobile,India,New,2.9,3.4,63.96,0,0
S108349,U12794,2026-05-22,Organic Search,Product Details,Desktop,USA,New,2.34,2.3,62.98,0,0
S106630,U13867,2026-05-22,Organic Search,Pricing,Desktop,USA,New,1.43,2.1,74.91,0,0
S109039,U16005,2026-05-22,Direct,Home,Mobile,India,New,3.15,4.6,59.33,0,0
S103965,U11947,2026-05-23,Paid Search,Contact Us,Desktop,UK,Returning,2.78,2.7,61.42,0,0
S108726,U11503,2026-05-23,Social Media,Home,Desktop,India,Returning,3.19,3.4,55.74,0,0
S102812,U16165,2026-05-23,Direct,Blog,Desktop,USA,Returning,4.64,2.9,65.04,0,0
S108007,U13343,2026-05-23,Direct,Blog,Mobile,Canada,New,1.38,2.5,63.37,0,0
S108979,U10486,2026-05-23,Organic Search,Pricing,Desktop,USA,New,11.55,7.3,46.42,0,0
S103976,U11971,2026-05-23,Direct,Product Details,Desktop,India,New,3.46,3.7,66.65,0,0
S109420,U16214,2026-05-23,Organic Search,Pricing,Desktop,UK,Returning,7.99,4.5,34.3,1,100
S109184,U10238,2026-05-23,Referral,Services,Mobile,Canada,New,4.11,3.1,56.44,0,0
S106081,U14702,2026-05-23,Organic Search,FAQ,Mobile,India,New,6.11,3.7,55.98,0,0
S109607,U14793,2026-05-23,Paid Search,Blog,Mobile,India,New,11.62,8.5,40.36,0,0
S107314,U15731,2026-05-23,Organic Search,Blog,Tablet,USA,New,3.57,3.4,60.91,0,0
S102047,U16140,2026-05-23,Organic Search,Home,Desktop,UK,Returning,0.78,1.2,64.67,0,0
S107328,U11782,2026-05-23,Organic Search,Pricing,Mobile,India,New,1.1,1.0,87.27,0,0
S108801,U12580,2026-05-23,Social Media,About Us,Desktop,India,New,3.59,2.2,55.96,1,100
S100552,U15882,2026-05-23,Direct,Services,Desktop,India,New,3.49,3.4,70.09,0,0
S108583,U12300,2026-05-23,Referral,Pricing,Desktop,India,New,4.96,4.0,74.42,0,0
S107752,U11591,2026-05-23,Referral,Contact Us,Mobile,India,New,0.35,1.0,80.89,0,0
S109135,U16200,2026-05-23,Referral,FAQ,Desktop,USA,New,14.91,10.2,27.15,0,0
S109341,U13765,2026-05-23,Referral,Services,Mobile,UK,New,3.44,4.4,56.8,0,0
S109365,U11920,2026-05-23,Paid Search,Product Details,Mobile,India,New,2.93,1.1,69.65,1,100
S105001,U15284,2026-05-23,Social Media,Home,Desktop,UK,New,10.3,7.4,49.0,0,0
S108180,U15371,2026-05-23,Organic Search,Product Details,Mobile,Australia,New,6.32,3.2,70.48,0,0
S109137,U15232,2026-05-23,Referral,Services,Mobile,Australia,Returning,2.59,3.3,69.07,0,0
S107686,U13549,2026-05-23,Social Media,Services,Desktop,Australia,New,9.61,5.4,37.17,0,0
S108830,U12834,2026-05-23,Paid Search,Blog,Mobile,Canada,New,2.53,2.1,58.19,0,0
S103432,U11099,2026-05-23,Direct,Checkout,Desktop,India,New,8.13,5.8,44.43,0,0
S109153,U15492,2026-05-23,Paid Search,Blog,Tablet,India,New,1.9,3.5,67.83,0,0
S108859,U12708,2026-05-23,Organic Search,Contact Us,Mobile,India,New,5.92,3.7,50.69,0,0
S106521,U13868,2026-05-23,Organic Search,Product Details,Desktop,India,New,3.9,3.9,58.66,0,0
S103365,U15907,2026-05-23,Referral,FAQ,Desktop,India,New,3.53,3.2,62.46,0,0
S106098,U13905,2026-05-23,Organic Search,Contact Us,Mobile,India,New,9.29,6.0,59.01,0,0
S108860,U15979,2026-05-23,Organic Search,Pricing,Mobile,India,New,5.86,5.9,51.8,0,0
S104187,U14889,2026-05-23,Paid Search,Home,Tablet,India,New,1.21,2.6,77.28,0,0
S107605,U15073,2026-05-23,Organic Search,Products,Mobile,USA,New,22.17,13.7,10.0,0,0
S107203,U13830,2026-05-23,Paid Search,Blog,Desktop,India,Returning,1.37,2.3,75.76,0,0
S101411,U15887,2026-05-23,Social Media,Pricing,Tablet,India,New,4.42,5.2,58.84,1,100
S103239,U10371,2026-05-23,Organic Search,Home,Mobile,India,New,3.05,3.0,69.46,0,0
